Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,customer_key,travel_key,flight_key,date_key,airline_Key
0,0,0,1,1,0,1,1,3,1,1,4,5,1,0,0.0,satisfied,126,4,475,689,3
3,3,3,3,2,3,2,2,4,5,4,4,4,2,0,0.0,neutral or dissatisfied,182,4,1530,100,4
1,1,1,1,2,1,2,2,5,1,4,2,5,2,0,0.0,neutral or dissatisfied,144,4,492,532,3
5,5,5,5,4,5,5,4,4,4,4,5,4,3,0,0.0,satisfied,132,2,646,361,6
3,5,5,5,2,3,2,2,1,2,3,2,3,2,6,20.0,neutral or dissatisfied,65,5,808,665,6
1,1,1,4,2,1,2,2,2,5,3,4,3,2,9,6.0,neutral or dissatisfied,14,4,153,648,5
1,4,1,5,3,4,4,5,5,1,5,4,5,3,0,3.0,neutral or dissatisfied,56,3,2547,623,6
3,2,2,4,1,3,1,1,5,4,2,4,3,1,0,0.0,neutral or dissatisfied,240,2,2885,104,4
5,5,5,5,4,4,4,4,4,3,5,3,5,4,0,10.0,satisfied,28,2,702,411,6
4,4,4,4,4,5,4,4,4,4,4,3,4,5,0,18.0,satisfied,113,2,79,640,1
3,3,3,3,2,4,4,5,5,5,5,4,5,5,0,0.0,satisfied,60,2,3118,21,1
1,1,1,1,4,1,3,2,2,2,2,5,2,3,0,0.0,satisfied,6,2,1456,203,2
5,5,5,5,2,2,2,5,5,5,3,1,5,1,0,6.0,satisfied,50,2,2470,467,2
2,2,2,3,3,2,5,3,2,2,3,3,4,3,48,61.0,neutral or dissatisfied,208,4,3645,687,5
2,1,1,1,3,2,3,3,2,2,3,1,2,3,20,17.0,neutral or dissatisfied,153,5,3665,90,6
2,3,2,3,5,2,5,5,1,3,4,2,3,5,6,3.0,neutral or dissatisfied,46,3,3345,71,6
3,3,3,3,3,4,3,2,2,3,2,1,2,4,15,0.0,neutral or dissatisfied,104,4,2608,653,2
2,4,2,3,2,3,4,1,1,2,1,5,1,1,0,0.0,neutral or dissatisfied,49,3,3105,600,4
1,1,1,1,4,4,5,3,3,4,3,3,3,4,5,11.0,satisfied,108,2,530,368,4
5,5,5,5,5,4,5,5,5,5,5,3,5,5,2,2.0,satisfied,41,2,3108,152,5
5,5,5,2,4,5,4,4,5,4,5,3,4,4,0,0.0,satisfied,130,2,1923,39,4
3,3,3,3,4,4,4,1,2,4,2,4,3,4,194,183.0,satisfied,57,2,1113,708,5
2,5,2,3,2,2,2,2,5,4,4,5,5,2,0,2.0,neutral or dissatisfied,30,3,1891,84,5
2,3,2,3,2,2,2,2,3,1,3,4,3,2,0,0.0,neutral or dissatisfied,22,2,877,205,2
1,3,1,1,1,1,1,1,3,2,4,4,3,1,0,0.0,neutral or dissatisfied,26,3,3732,569,1
2,2,2,2,2,2,3,2,2,2,2,4,2,3,0,3.0,neutral or dissatisfied,25,2,2660,316,5
1,4,1,3,4,1,4,4,5,5,4,4,5,4,17,6.0,neutral or dissatisfied,46,3,875,151,4
1,1,1,1,3,3,4,5,5,5,5,3,5,5,5,0.0,satisfied,206,2,2079,684,6
5,1,5,5,4,4,5,4,4,4,4,3,4,4,0,0.0,satisfied,56,2,3093,77,3
1,1,1,1,5,5,5,5,5,5,4,5,4,5,0,0.0,satisfied,58,2,1664,422,3
2,2,2,2,5,5,5,5,3,3,5,3,5,5,0,0.0,satisfied,126,2,2405,314,5
3,4,3,1,3,5,4,1,1,3,3,3,1,5,0,0.0,neutral or dissatisfied,186,3,3362,164,2
5,5,2,5,3,4,4,2,2,2,2,3,2,5,0,0.0,satisfied,114,2,2790,568,4
1,1,1,3,5,1,5,5,1,1,4,2,4,5,0,7.0,neutral or dissatisfied,39,5,1209,169,2
5,5,5,5,5,5,5,5,2,4,1,5,1,5,0,0.0,satisfied,83,2,2725,389,3
5,2,2,2,5,5,5,5,3,3,4,5,3,5,0,0.0,satisfied,33,4,2817,587,1
2,0,2,1,1,2,1,1,4,2,5,3,4,1,11,0.0,neutral or dissatisfied,117,3,3641,512,6
2,4,3,1,1,3,5,1,4,3,4,3,5,1,0,9.0,neutral or dissatisfied,27,3,311,144,4
4,4,4,4,5,5,5,5,4,1,2,3,5,5,0,0.0,satisfied,83,2,3743,332,5
4,4,4,4,3,4,4,2,2,2,2,3,2,4,12,0.0,satisfied,7,2,2583,159,2
3,3,3,3,4,4,4,4,5,2,5,5,1,4,2,0.0,satisfied,47,2,3691,200,1
5,1,1,1,5,4,4,5,5,4,5,3,5,4,0,0.0,neutral or dissatisfied,116,2,3686,269,5
5,5,5,1,4,5,4,4,3,2,4,5,4,4,0,0.0,satisfied,95,6,2417,151,3
3,3,4,3,4,4,4,4,3,2,4,5,4,4,30,4.0,satisfied,47,2,331,261,4
3,3,3,3,2,5,5,4,4,4,4,3,4,4,75,87.0,satisfied,60,2,999,259,6
1,2,1,4,4,1,4,4,2,1,4,3,4,4,119,119.0,neutral or dissatisfied,74,3,2864,639,3
2,2,2,2,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied,114,2,3476,453,5
3,3,3,1,4,3,4,4,4,5,1,5,4,4,0,0.0,neutral or dissatisfied,130,4,357,298,2
0,0,0,2,2,4,4,4,4,4,4,4,4,4,0,0.0,satisfied,134,2,2147,281,6
4,5,4,5,5,4,5,5,5,4,4,3,4,5,0,0.0,satisfied,22,2,2690,608,6
2,2,2,3,1,2,1,1,2,1,4,2,3,1,0,0.0,neutral or dissatisfied,22,4,251,592,4
2,1,1,4,2,1,2,2,3,3,4,3,4,2,0,0.0,neutral or dissatisfied,85,4,3809,75,1
2,5,2,4,3,2,3,3,5,3,3,5,4,3,3,0.0,neutral or dissatisfied,23,3,296,664,2
3,3,3,3,4,3,4,3,3,3,3,4,3,4,98,114.0,neutral or dissatisfied,25,4,2456,617,4
2,4,2,3,5,5,4,3,3,2,3,3,3,3,0,11.0,neutral or dissatisfied,16,3,2407,600,4
2,2,2,2,3,5,4,5,5,5,5,5,5,3,3,0.0,satisfied,97,2,2670,126,3
1,5,5,2,1,5,1,1,5,2,4,4,5,1,0,0.0,neutral or dissatisfied,127,3,1033,438,2
1,3,1,1,2,5,4,4,4,4,4,5,4,5,15,13.0,satisfied,52,2,634,423,1
3,1,1,1,2,3,2,2,4,2,4,1,4,2,0,0.0,neutral or dissatisfied,12,4,2347,316,6
4,4,5,4,1,5,4,1,5,2,4,3,5,1,13,1.0,satisfied,169,3,1889,381,6
1,1,5,1,2,4,5,5,5,4,5,4,5,5,0,2.0,satisfied,23,2,3635,46,2
1,1,1,4,3,1,3,3,3,3,3,3,4,3,50,64.0,neutral or dissatisfied,160,2,725,445,2
4,2,4,2,4,4,2,4,4,4,2,2,4,4,0,17.0,neutral or dissatisfied,4,4,974,430,5
2,2,2,3,3,2,3,1,1,2,1,1,1,2,10,3.0,neutral or dissatisfied,57,3,562,338,3
2,0,2,3,4,2,2,4,2,5,4,2,4,4,0,0.0,neutral or dissatisfied,181,4,1367,465,6
5,5,1,5,2,4,4,4,4,4,4,5,4,5,0,0.0,satisfied,41,2,3276,577,5
5,5,5,5,5,5,5,5,3,4,5,4,4,5,4,0.0,satisfied,101,2,1174,652,6
2,4,2,1,1,2,1,1,5,3,5,3,4,1,15,39.0,neutral or dissatisfied,38,3,2652,87,4
2,2,2,2,3,5,4,4,4,4,4,4,4,3,0,0.0,satisfied,59,2,603,353,1
5,3,5,5,1,3,4,5,5,5,5,1,5,1,3,0.0,satisfied,110,2,1034,268,2
1,4,1,3,5,1,5,5,4,4,3,4,4,5,31,0.0,neutral or dissatisfied,123,3,1234,593,5
1,1,1,3,4,3,3,4,4,1,1,2,4,1,0,0.0,neutral or dissatisfied,93,3,2008,222,3
4,4,4,2,4,4,3,4,3,3,5,5,5,4,6,0.0,satisfied,240,2,2755,359,3
1,4,1,2,4,1,3,4,3,1,2,4,1,4,7,0.0,neutral or dissatisfied,95,3,3460,235,5
3,5,3,1,2,3,2,2,3,4,5,3,4,2,0,0.0,neutral or dissatisfied,154,1,1054,77,6
0,0,0,1,2,5,4,4,4,1,1,4,4,5,0,0.0,satisfied,7,2,1493,444,3
3,1,1,1,3,4,3,3,1,5,3,3,5,3,0,0.0,satisfied,69,5,2198,405,4
3,1,3,3,5,5,5,5,3,5,4,4,5,5,0,0.0,satisfied,119,2,2140,125,6
4,2,5,4,5,4,4,1,1,5,1,3,1,2,0,0.0,satisfied,31,3,713,511,4
3,4,4,4,3,3,3,3,1,5,2,3,4,3,4,0.0,neutral or dissatisfied,90,4,364,631,2
2,2,2,2,4,5,4,5,5,5,5,4,5,5,0,0.0,satisfied,141,2,297,210,1
1,4,1,2,1,3,5,3,3,1,3,1,3,3,2,5.0,neutral or dissatisfied,61,3,1513,498,2
4,3,4,3,2,4,2,4,4,4,4,5,4,1,32,5.0,neutral or dissatisfied,51,3,3728,509,1
2,4,2,4,5,2,5,5,2,1,3,1,3,5,6,0.0,neutral or dissatisfied,102,3,3000,170,4
3,5,5,5,3,2,2,3,3,3,3,3,3,2,0,0.0,neutral or dissatisfied,104,5,2533,302,3
5,5,5,5,5,4,5,5,5,5,5,5,5,5,0,0.0,satisfied,78,2,581,407,5
4,4,4,4,2,4,4,3,3,4,3,3,3,4,31,33.0,satisfied,64,2,654,437,5
3,3,4,3,5,4,4,5,5,5,5,3,5,1,2,15.0,satisfied,56,2,3508,577,4
4,2,2,2,4,4,4,4,3,2,3,4,4,4,13,3.0,neutral or dissatisfied,154,2,1038,423,6
2,4,2,3,2,2,2,2,3,3,3,3,4,2,0,0.0,neutral or dissatisfied,142,1,687,192,4
2,2,4,2,3,4,5,5,5,5,5,4,5,3,0,0.0,satisfied,100,2,2832,634,6
1,4,5,4,2,5,2,2,4,2,5,4,5,2,0,0.0,neutral or dissatisfied,13,3,2407,723,6
4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,0.0,satisfied,41,2,2603,403,1
1,1,1,1,5,4,5,5,2,4,4,5,3,5,166,162.0,satisfied,117,2,1604,4,4
3,4,3,4,2,3,2,2,5,5,4,5,4,2,0,0.0,neutral or dissatisfied,2,2,2815,7,1
4,0,4,3,2,4,2,2,4,2,5,4,2,2,0,0.0,satisfied,130,4,933,413,3
5,5,5,5,5,5,5,5,5,5,5,4,4,5,32,20.0,satisfied,169,2,2702,624,1
3,3,3,4,5,3,5,5,4,5,4,3,5,5,0,0.0,neutral or dissatisfied,22,4,1065,487,2
1,2,2,2,5,3,4,4,4,4,1,4,4,4,0,0.0,neutral or dissatisfied,16,2,87,605,1
4,4,4,4,3,4,3,4,4,3,4,4,4,1,60,54.0,neutral or dissatisfied,134,2,841,253,3
2,2,2,2,4,4,4,4,4,4,4,5,4,3,0,0.0,satisfied,153,2,3480,301,4
1,1,1,1,5,5,5,5,5,5,5,5,5,5,0,6.0,satisfied,41,2,1099,457,1
3,4,3,2,3,3,3,3,4,1,2,3,4,3,0,0.0,neutral or dissatisfied,159,3,3091,261,6
4,0,4,3,5,4,5,5,3,5,5,5,5,5,21,20.0,satisfied,9,2,2003,575,1
0,4,0,4,3,4,4,5,5,5,5,3,5,5,0,0.0,satisfied,127,2,1839,330,3
2,5,2,4,1,2,1,1,4,5,5,5,4,1,0,0.0,neutral or dissatisfied,80,3,3682,171,3
2,2,2,2,4,5,5,5,5,4,5,4,5,4,0,0.0,satisfied,117,2,2188,600,5
1,5,1,1,1,1,1,1,5,2,5,4,4,1,0,0.0,neutral or dissatisfied,19,3,131,145,3
4,4,4,4,2,3,5,4,4,4,4,5,4,5,0,0.0,satisfied,141,2,926,239,5
2,3,3,4,3,3,1,3,4,2,5,3,5,3,4,1.0,neutral or dissatisfied,32,2,3258,546,4
4,4,4,4,2,1,3,4,4,4,4,3,4,2,0,0.0,satisfied,64,2,1391,249,5
2,1,1,1,2,2,2,2,2,2,3,4,3,2,44,32.0,neutral or dissatisfied,118,4,3246,428,1
4,5,4,2,4,4,2,4,2,3,5,2,2,4,0,0.0,neutral or dissatisfied,215,4,2227,487,3
1,1,1,1,3,4,4,4,4,5,4,3,4,5,0,0.0,satisfied,12,2,867,408,2
3,4,3,4,3,3,3,1,2,4,4,3,4,3,144,173.0,neutral or dissatisfied,210,3,3599,130,1
4,0,4,5,5,4,2,5,5,5,5,4,4,5,35,18.0,satisfied,209,4,811,111,5
1,1,1,2,1,1,1,1,4,4,5,3,4,1,0,0.0,neutral or dissatisfied,22,4,2454,300,3
4,4,2,4,2,5,5,4,4,4,4,4,4,4,0,1.0,satisfied,64,2,1289,570,5
1,2,2,1,5,2,5,5,5,3,5,4,5,5,0,0.0,neutral or dissatisfied,130,2,2396,4,2
4,4,4,4,5,5,5,5,3,5,4,4,4,5,7,2.0,satisfied,48,2,2909,716,3
2,4,4,4,3,2,2,4,4,2,3,2,3,2,0,25.0,neutral or dissatisfied,58,2,3111,119,1
2,2,3,2,4,4,4,4,3,2,4,3,5,4,69,97.0,satisfied,47,2,231,359,1
3,4,3,3,1,3,1,1,1,5,3,4,3,1,0,0.0,neutral or dissatisfied,195,4,2535,80,1
1,1,1,4,3,1,2,3,4,3,5,3,4,3,1,0.0,neutral or dissatisfied,162,2,977,22,4
2,2,2,1,1,2,1,1,5,3,5,3,4,1,0,0.0,neutral or dissatisfied,216,2,1348,209,4
1,1,1,4,1,1,1,1,4,2,3,1,4,1,17,7.0,neutral or dissatisfied,34,5,57,499,5
1,3,3,3,1,4,4,1,1,1,1,3,1,3,32,47.0,neutral or dissatisfied,30,2,3524,186,5
0,0,0,1,3,5,4,3,3,3,3,3,3,4,3,16.0,satisfied,25,2,1287,660,4
5,4,5,4,1,5,1,1,5,2,5,4,4,1,0,0.0,satisfied,71,2,3586,287,6
1,5,5,5,1,1,1,1,2,2,3,4,3,1,0,0.0,neutral or dissatisfied,13,2,2102,242,4
4,0,4,4,5,4,5,5,3,1,4,1,2,5,30,20.0,satisfied,70,4,2469,325,6
4,2,4,1,4,4,4,4,4,2,5,4,5,4,0,6.0,satisfied,182,4,2002,182,4
1,3,1,3,5,1,5,5,1,2,3,2,3,5,0,0.0,neutral or dissatisfied,180,2,3484,699,2
1,2,2,2,5,4,3,1,1,1,1,2,1,1,2,0.0,neutral or dissatisfied,100,2,59,254,1
3,3,4,3,3,3,3,3,4,2,4,2,3,3,5,9.0,neutral or dissatisfied,90,5,2478,219,6
3,4,3,4,1,3,1,1,4,3,5,3,4,1,0,0.0,neutral or dissatisfied,72,3,2495,430,3
3,3,3,3,2,5,4,4,4,4,5,5,4,3,0,0.0,satisfied,116,2,1443,398,5
3,4,2,2,1,2,1,1,3,3,4,5,4,1,0,0.0,neutral or dissatisfied,182,4,867,132,6
1,3,3,3,4,2,3,1,1,1,1,2,1,3,0,0.0,neutral or dissatisfied,93,4,1907,490,4
4,3,3,3,4,4,4,4,5,2,4,4,5,4,5,0.0,satisfied,78,5,3166,196,6
3,0,3,4,3,3,3,3,3,4,3,3,4,3,0,0.0,neutral or dissatisfied,122,3,3285,579,2
3,5,5,5,3,3,3,3,1,5,4,1,4,3,16,11.0,neutral or dissatisfied,28,2,3642,263,6
5,5,5,5,4,4,4,4,5,5,4,3,5,4,1,0.0,satisfied,137,2,3801,295,4
3,3,3,3,5,5,5,5,5,3,4,4,4,5,0,0.0,satisfied,47,2,2701,292,1
0,0,0,1,5,3,5,3,3,3,3,3,3,1,0,0.0,satisfied,159,2,2887,51,4
2,2,2,2,1,4,1,5,5,5,5,3,5,5,12,12.0,satisfied,40,2,2260,292,4
2,2,2,2,5,4,5,5,4,4,5,3,1,5,24,6.0,satisfied,48,2,2861,111,2
1,5,2,3,5,2,1,5,2,2,4,5,3,5,0,0.0,neutral or dissatisfied,78,3,133,500,4
2,2,2,2,4,4,4,4,2,3,1,2,5,4,0,0.0,satisfied,142,2,3238,288,6
5,5,2,5,2,5,4,3,3,3,3,3,3,3,38,24.0,satisfied,23,2,2988,206,6
4,2,2,2,3,3,2,3,3,4,3,4,3,1,5,0.0,satisfied,61,4,1256,420,1
0,5,0,2,2,4,4,3,3,3,3,3,3,5,0,0.0,satisfied,33,2,2073,675,3
2,2,5,2,4,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,93,2,1874,635,5
1,1,1,1,5,5,5,5,5,5,5,3,5,3,89,80.0,satisfied,64,2,3032,358,2
2,4,2,4,4,2,4,4,4,4,5,5,5,4,36,33.0,neutral or dissatisfied,78,3,3471,128,4
3,5,3,5,2,3,2,2,4,5,5,5,5,2,0,0.0,neutral or dissatisfied,2,2,712,303,4
1,4,4,4,1,1,1,1,2,5,3,3,4,1,22,9.0,neutral or dissatisfied,38,4,935,316,6
2,3,1,3,2,2,2,2,3,4,2,4,3,2,67,64.0,neutral or dissatisfied,118,4,48,512,6
2,2,2,2,2,5,4,5,5,5,5,3,5,3,0,4.0,satisfied,50,2,2100,390,3
4,4,4,4,5,5,5,5,2,4,1,1,1,5,0,3.0,satisfied,120,2,2108,116,3
5,3,3,3,5,5,3,5,2,3,1,2,4,5,24,3.0,satisfied,101,4,2521,190,4
3,5,3,3,1,3,1,1,2,1,3,1,5,1,0,4.0,neutral or dissatisfied,12,3,791,363,6
4,4,4,4,2,4,5,4,4,4,4,3,4,3,0,0.0,satisfied,141,2,1477,505,3
5,5,5,5,2,5,5,4,4,4,4,3,4,5,9,4.0,satisfied,113,2,2868,177,4
5,2,2,2,5,5,5,5,3,3,4,3,3,5,0,27.0,satisfied,65,4,1878,12,6
1,1,1,1,5,4,5,5,4,5,4,4,4,5,38,29.0,satisfied,169,2,2799,584,6
4,3,3,1,4,4,4,4,5,4,4,3,5,4,0,6.0,neutral or dissatisfied,277,2,3609,621,4
2,1,2,2,4,2,4,4,2,2,1,4,2,4,0,0.0,neutral or dissatisfied,46,3,2231,371,4
3,3,3,3,4,4,4,4,4,5,5,4,5,4,79,137.0,satisfied,142,2,1263,658,5
3,5,2,2,3,3,3,3,3,5,1,5,4,3,0,26.0,satisfied,107,4,2112,198,4
3,3,3,3,5,3,3,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied,25,2,2369,109,3
2,3,2,3,4,2,4,4,2,4,3,3,2,4,0,3.0,neutral or dissatisfied,58,3,3588,87,6
2,4,2,2,2,2,2,2,5,3,4,4,5,2,0,0.0,neutral or dissatisfied,113,3,1844,89,6
4,4,4,4,2,2,2,2,3,5,4,4,4,2,0,6.0,satisfied,47,2,629,301,1
1,1,1,1,1,1,1,1,1,5,4,1,3,1,0,0.0,neutral or dissatisfied,26,4,2976,709,2
1,1,1,1,2,4,1,4,4,3,4,4,4,3,0,0.0,satisfied,57,2,1589,382,2
2,4,2,2,4,5,4,2,2,2,2,3,2,3,0,0.0,neutral or dissatisfied,51,3,3610,659,2
4,1,1,1,4,4,3,4,4,3,3,1,3,4,1,11.0,neutral or dissatisfied,142,4,612,627,2
2,5,5,5,2,2,2,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied,107,2,1743,484,6
4,5,4,1,1,4,1,1,3,2,5,4,5,1,0,0.0,satisfied,74,3,2979,556,4
1,1,1,1,4,5,5,4,4,4,4,4,4,3,0,0.0,satisfied,100,2,2779,114,1
3,4,3,5,4,3,2,5,5,3,2,1,5,5,0,0.0,neutral or dissatisfied,16,3,1550,291,5
3,2,3,4,5,3,5,5,3,3,4,3,3,5,0,0.0,neutral or dissatisfied,147,3,3490,683,4
5,5,4,5,4,3,4,2,2,2,2,4,2,3,1,0.0,satisfied,74,2,572,249,1
4,5,4,4,1,4,1,1,3,4,4,4,5,1,25,16.0,neutral or dissatisfied,151,3,1689,128,3
0,0,0,4,4,0,4,4,4,4,3,1,1,4,0,0.0,satisfied,83,4,2614,585,3
3,3,3,3,5,4,3,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied,30,2,2815,728,5
4,3,4,4,4,4,1,4,5,4,3,3,2,4,16,7.0,neutral or dissatisfied,106,3,2459,146,1
3,5,5,5,5,4,4,2,2,3,2,1,2,4,0,0.0,neutral or dissatisfied,109,4,21,684,1
4,4,4,4,5,2,2,4,4,4,4,2,4,4,0,0.0,satisfied,56,2,2992,181,3
1,2,2,3,3,2,3,3,5,1,2,3,5,3,46,86.0,neutral or dissatisfied,55,2,547,102,1
3,2,3,3,5,3,5,5,4,2,2,2,2,5,0,1.0,neutral or dissatisfied,18,3,3764,673,2
3,2,3,4,1,3,1,1,4,2,4,3,3,1,0,0.0,neutral or dissatisfied,127,3,454,724,6
1,1,1,1,5,4,4,5,5,4,5,3,5,4,0,0.0,satisfied,87,2,1507,407,5
3,2,3,2,2,3,2,2,2,2,2,3,2,2,0,0.0,neutral or dissatisfied,72,3,1178,306,1
4,4,4,3,2,4,2,2,5,2,5,5,4,2,0,0.0,neutral or dissatisfied,153,3,1015,730,6
2,2,2,2,3,5,5,5,5,5,5,5,5,5,0,0.0,satisfied,50,2,3727,683,2
2,1,2,4,3,3,3,4,4,2,4,1,4,2,17,4.0,neutral or dissatisfied,21,3,2053,295,5
2,5,2,4,4,2,4,4,4,2,5,5,5,4,28,12.0,neutral or dissatisfied,101,3,2010,32,2
2,3,1,3,1,2,4,2,5,4,1,4,4,4,96,83.0,neutral or dissatisfied,110,3,2721,240,6
3,2,3,3,2,5,5,4,4,4,4,5,4,4,8,24.0,satisfied,21,2,2969,115,5
5,4,5,2,2,5,2,2,3,2,4,3,4,2,18,26.0,satisfied,13,1,2681,88,5
3,3,3,3,5,2,5,5,5,5,4,4,5,5,28,0.0,satisfied,26,2,3793,525,5
1,1,1,1,1,1,1,1,4,3,2,4,1,1,14,23.0,neutral or dissatisfied,101,4,948,353,2
2,1,1,1,1,4,3,2,2,2,2,4,2,3,4,6.0,neutral or dissatisfied,40,2,2732,12,1
3,2,4,2,3,3,3,3,2,2,3,3,4,3,0,0.0,neutral or dissatisfied,45,4,788,417,6
3,5,3,1,5,3,5,5,2,1,4,3,5,5,10,0.0,neutral or dissatisfied,73,3,746,637,2
5,5,5,5,2,4,4,4,4,4,4,3,4,5,15,0.0,satisfied,78,2,312,142,2
3,4,4,4,3,4,4,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied,25,2,1346,13,4
2,2,3,2,5,5,5,5,4,5,5,5,3,5,35,38.0,satisfied,77,2,2679,688,4
3,5,5,5,3,3,3,3,1,2,1,1,2,3,26,40.0,neutral or dissatisfied,62,2,520,61,1
4,2,4,4,3,4,5,3,3,2,4,2,4,3,0,0.0,neutral or dissatisfied,88,4,2899,319,3
4,4,3,4,5,4,4,5,5,5,5,3,5,4,0,7.0,satisfied,127,2,64,677,2
2,4,2,1,5,2,2,5,5,3,4,5,5,5,6,0.0,neutral or dissatisfied,6,3,1693,347,2
2,1,1,1,2,2,2,2,5,3,2,2,3,2,165,167.0,neutral or dissatisfied,42,2,3504,644,4
2,3,3,3,2,3,3,2,2,2,2,2,2,2,0,0.0,neutral or dissatisfied,78,2,3731,708,4
5,5,5,5,2,2,1,2,2,2,2,3,2,2,0,19.0,satisfied,24,2,2697,232,3
3,5,4,3,3,4,4,1,1,4,1,4,1,5,0,0.0,neutral or dissatisfied,65,6,2632,185,3
3,4,4,1,5,5,4,3,3,4,3,4,3,5,0,0.0,neutral or dissatisfied,109,3,1393,367,4
4,5,5,3,2,5,3,2,4,2,4,2,3,2,42,46.0,neutral or dissatisfied,9,4,15,272,3
4,4,4,2,2,4,2,2,2,5,4,2,1,2,0,0.0,satisfied,146,4,3554,39,3
3,4,0,3,3,0,3,3,2,3,2,1,4,3,0,0.0,neutral or dissatisfied,159,3,1348,594,6
3,4,3,3,5,3,5,5,3,3,4,3,5,5,0,0.0,neutral or dissatisfied,99,6,1343,687,2
3,5,3,3,4,3,4,4,3,2,5,3,4,4,0,0.0,neutral or dissatisfied,19,3,2139,479,1
3,4,4,4,1,4,4,3,3,3,3,2,3,3,0,0.0,neutral or dissatisfied,21,2,2982,218,3
4,2,4,3,2,4,1,2,1,2,3,4,3,2,0,0.0,neutral or dissatisfied,26,3,1327,23,5
4,3,4,3,3,4,4,3,1,1,4,5,4,3,14,21.0,neutral or dissatisfied,112,3,3341,632,6
2,2,2,3,3,2,3,3,1,1,4,1,3,3,27,20.0,neutral or dissatisfied,159,3,1504,378,1
3,5,3,3,3,3,2,3,4,5,5,4,5,3,0,0.0,neutral or dissatisfied,40,3,3171,376,4
0,5,0,1,4,4,2,4,5,3,5,1,3,4,0,0.0,satisfied,62,2,2036,624,6
2,0,2,1,5,2,5,5,4,3,4,5,4,5,0,0.0,neutral or dissatisfied,182,4,1392,112,6
5,5,1,5,5,4,5,3,3,4,3,3,3,3,0,0.0,satisfied,78,2,1326,706,4
4,0,4,4,2,4,2,2,3,5,5,5,5,2,0,11.0,satisfied,39,2,2852,313,1
3,3,3,3,3,4,5,4,4,4,4,4,4,4,0,0.0,satisfied,107,2,2058,166,6
3,1,3,4,1,3,3,1,1,3,1,4,1,2,0,0.0,neutral or dissatisfied,51,3,1463,517,1
1,1,1,1,2,1,3,4,4,4,4,3,4,4,0,1.0,satisfied,51,2,3607,208,6
0,0,0,5,5,0,5,5,4,2,5,3,4,5,14,3.0,satisfied,54,2,2327,48,2
3,3,3,3,1,3,3,5,5,4,5,2,5,3,0,0.0,satisfied,220,2,3140,553,5
5,5,3,5,5,5,5,5,4,1,1,5,3,5,0,0.0,satisfied,96,5,133,179,3
4,0,3,4,1,3,1,1,5,4,5,5,5,1,17,11.0,satisfied,182,2,516,37,1
2,4,2,4,5,2,5,5,5,3,4,3,5,5,0,0.0,neutral or dissatisfied,158,3,414,149,2
2,2,2,2,5,4,4,4,3,4,5,4,4,4,44,26.0,satisfied,59,2,3177,392,4
4,5,4,1,3,5,5,5,5,4,5,3,5,3,4,0.0,satisfied,76,3,225,206,3
5,0,5,3,4,5,4,4,3,3,5,3,4,4,3,0.0,satisfied,139,4,1264,137,5
4,4,4,4,1,4,1,1,2,2,2,3,2,1,0,33.0,satisfied,85,4,3816,396,5
2,4,2,1,3,5,4,4,4,2,4,5,4,5,33,29.0,neutral or dissatisfied,186,1,909,537,4
3,4,3,3,4,3,4,4,1,4,3,4,4,4,0,0.0,neutral or dissatisfied,13,3,1142,174,2
1,2,2,2,5,3,4,1,1,1,1,3,1,1,48,49.0,neutral or dissatisfied,110,2,3602,226,2
3,3,3,1,3,1,1,3,1,4,5,1,3,1,146,155.0,neutral or dissatisfied,130,4,416,538,4
4,4,4,4,1,4,1,4,4,3,4,1,4,1,0,0.0,satisfied,121,2,417,254,5
3,1,1,1,4,3,3,3,3,3,3,3,3,2,0,36.0,neutral or dissatisfied,76,4,2874,118,6
2,4,4,4,5,3,3,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied,156,2,2686,153,3
4,5,4,3,2,4,2,2,2,4,2,4,4,2,0,0.0,neutral or dissatisfied,96,1,1735,424,5
2,2,2,2,2,2,2,3,3,3,3,2,2,2,0,0.0,neutral or dissatisfied,31,2,1640,160,4
3,5,3,3,3,3,3,3,5,4,5,5,5,3,58,72.0,neutral or dissatisfied,59,3,2160,62,3
3,1,1,1,3,3,3,3,4,4,3,1,3,3,0,0.0,neutral or dissatisfied,27,2,1038,29,3
1,1,1,1,3,4,4,4,4,4,4,5,4,3,11,0.0,satisfied,65,2,1641,98,6
3,2,2,2,5,3,3,3,3,2,3,2,3,2,0,45.0,neutral or dissatisfied,12,2,1979,19,6
1,1,2,1,2,4,4,4,4,4,4,5,4,3,0,13.0,satisfied,8,2,3572,178,3
2,1,2,2,2,2,1,2,4,2,2,1,2,2,14,19.0,neutral or dissatisfied,91,3,1831,326,6
2,2,2,2,4,5,5,4,4,4,4,4,4,5,0,0.0,satisfied,109,2,3301,660,3
