flight_key,Flight Distance,Origin_Airport,Destination_Airport,Origin_Airport_Name,Origin_Latitude,Origin_Longitude,Dest_Airport_Name,Dest_Latitude,Dest_Longitude
3104,1442,JFK,PHX,John F. Kennedy Intl,40.6413,-73.7781,Phoenix Sky Harbor Intl,33.4342,-112.0116
3105,1302,LAX,MSP,Los Angeles Intl,33.9416,-118.4085,Minneapolis–Saint Paul Intl,44.883,-93.21
3106,2772,SEA,ATL,Seattle-Tacoma Intl,47.4502,-122.3088,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3107,3952,SFO,ATL,San Francisco Intl,37.6213,-122.379,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3108,1498,ATL,BOS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Boston Logan Intl,42.3656,-71.0096
3109,2600,DEN,IAH,Denver Intl,39.8561,-104.6737,George Bush Intercontinental,29.9902,-95.3368
3110,2209,CLT,DEN,Charlotte Douglas Intl,35.214,-80.9431,Denver Intl,39.8561,-104.6737
3111,2977,JFK,DEN,John F. Kennedy Intl,40.6413,-73.7781,Denver Intl,39.8561,-104.6737
3112,3925,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
3113,1060,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
3114,3452,IAH,SEA,George Bush Intercontinental,29.9902,-95.3368,Seattle-Tacoma Intl,47.4502,-122.3088
3115,1536,LAS,JFK,Las Vegas McCarran Intl,36.084,-115.1537,John F. Kennedy Intl,40.6413,-73.7781
3116,2122,DFW,JFK,Dallas/Fort Worth Intl,32.8998,-97.0403,John F. Kennedy Intl,40.6413,-73.7781
3117,1135,ATL,LAX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Los Angeles Intl,33.9416,-118.4085
3118,2009,SFO,JFK,San Francisco Intl,37.6213,-122.379,John F. Kennedy Intl,40.6413,-73.7781
3119,2838,LAX,DEN,Los Angeles Intl,33.9416,-118.4085,Denver Intl,39.8561,-104.6737
3120,2476,IAH,SEA,George Bush Intercontinental,29.9902,-95.3368,Seattle-Tacoma Intl,47.4502,-122.3088
3121,154,LAX,ORD,Los Angeles Intl,33.9416,-118.4085,Chicago O’Hare Intl,41.9742,-87.9073
3122,3151,MIA,JFK,Miami Intl,25.7959,-80.287,John F. Kennedy Intl,40.6413,-73.7781
3123,2010,DEN,SEA,Denver Intl,39.8561,-104.6737,Seattle-Tacoma Intl,47.4502,-122.3088
3124,2515,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
3125,2232,PHX,ATL,Phoenix Sky Harbor Intl,33.4342,-112.0116,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3126,2152,MIA,ORD,Miami Intl,25.7959,-80.287,Chicago O’Hare Intl,41.9742,-87.9073
3127,1928,MIA,ORD,Miami Intl,25.7959,-80.287,Chicago O’Hare Intl,41.9742,-87.9073
3128,1791,ATL,PHX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Phoenix Sky Harbor Intl,33.4342,-112.0116
3129,3177,PHX,SEA,Phoenix Sky Harbor Intl,33.4342,-112.0116,Seattle-Tacoma Intl,47.4502,-122.3088
3130,2376,ORD,ATL,Chicago O’Hare Intl,41.9742,-87.9073,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3131,1369,DFW,DEN,Dallas/Fort Worth Intl,32.8998,-97.0403,Denver Intl,39.8561,-104.6737
3132,2354,LAS,ORD,Las Vegas McCarran Intl,36.084,-115.1537,Chicago O’Hare Intl,41.9742,-87.9073
3133,2003,SFO,LAX,San Francisco Intl,37.6213,-122.379,Los Angeles Intl,33.9416,-118.4085
3134,1474,BOS,MSP,Boston Logan Intl,42.3656,-71.0096,Minneapolis–Saint Paul Intl,44.883,-93.21
3135,3035,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
3136,2821,LAX,ORD,Los Angeles Intl,33.9416,-118.4085,Chicago O’Hare Intl,41.9742,-87.9073
3137,3863,SFO,SEA,San Francisco Intl,37.6213,-122.379,Seattle-Tacoma Intl,47.4502,-122.3088
3138,2711,JFK,CLT,John F. Kennedy Intl,40.6413,-73.7781,Charlotte Douglas Intl,35.214,-80.9431
3139,3897,ORD,PHX,Chicago O’Hare Intl,41.9742,-87.9073,Phoenix Sky Harbor Intl,33.4342,-112.0116
3140,149,JFK,ATL,John F. Kennedy Intl,40.6413,-73.7781,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3141,428,PHX,JFK,Phoenix Sky Harbor Intl,33.4342,-112.0116,John F. Kennedy Intl,40.6413,-73.7781
3142,3688,MSP,ORD,Minneapolis–Saint Paul Intl,44.883,-93.21,Chicago O’Hare Intl,41.9742,-87.9073
3143,940,JFK,SEA,John F. Kennedy Intl,40.6413,-73.7781,Seattle-Tacoma Intl,47.4502,-122.3088
3144,2629,CLT,JFK,Charlotte Douglas Intl,35.214,-80.9431,John F. Kennedy Intl,40.6413,-73.7781
3145,2348,DEN,CLT,Denver Intl,39.8561,-104.6737,Charlotte Douglas Intl,35.214,-80.9431
3146,2073,DFW,LAX,Dallas/Fort Worth Intl,32.8998,-97.0403,Los Angeles Intl,33.9416,-118.4085
3147,2743,BOS,JFK,Boston Logan Intl,42.3656,-71.0096,John F. Kennedy Intl,40.6413,-73.7781
3148,1662,CLT,SFO,Charlotte Douglas Intl,35.214,-80.9431,San Francisco Intl,37.6213,-122.379
3149,2272,MSP,DEN,Minneapolis–Saint Paul Intl,44.883,-93.21,Denver Intl,39.8561,-104.6737
3150,3920,ATL,ORD,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Chicago O’Hare Intl,41.9742,-87.9073
3151,815,BOS,DFW,Boston Logan Intl,42.3656,-71.0096,Dallas/Fort Worth Intl,32.8998,-97.0403
3152,3519,JFK,DFW,John F. Kennedy Intl,40.6413,-73.7781,Dallas/Fort Worth Intl,32.8998,-97.0403
3153,3617,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
3154,3982,IAH,BOS,George Bush Intercontinental,29.9902,-95.3368,Boston Logan Intl,42.3656,-71.0096
3155,1827,ORD,ATL,Chicago O’Hare Intl,41.9742,-87.9073,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3156,1776,LAS,PHX,Las Vegas McCarran Intl,36.084,-115.1537,Phoenix Sky Harbor Intl,33.4342,-112.0116
3157,3420,SEA,DFW,Seattle-Tacoma Intl,47.4502,-122.3088,Dallas/Fort Worth Intl,32.8998,-97.0403
3158,1132,BOS,ATL,Boston Logan Intl,42.3656,-71.0096,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3159,2247,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
3160,1104,LAS,DFW,Las Vegas McCarran Intl,36.084,-115.1537,Dallas/Fort Worth Intl,32.8998,-97.0403
3161,2604,JFK,BOS,John F. Kennedy Intl,40.6413,-73.7781,Boston Logan Intl,42.3656,-71.0096
3162,2102,ORD,ATL,Chicago O’Hare Intl,41.9742,-87.9073,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3163,3270,SFO,MIA,San Francisco Intl,37.6213,-122.379,Miami Intl,25.7959,-80.287
3164,2684,DFW,DEN,Dallas/Fort Worth Intl,32.8998,-97.0403,Denver Intl,39.8561,-104.6737
3165,2180,LAS,SFO,Las Vegas McCarran Intl,36.084,-115.1537,San Francisco Intl,37.6213,-122.379
3166,3810,MIA,CLT,Miami Intl,25.7959,-80.287,Charlotte Douglas Intl,35.214,-80.9431
3167,1221,MSP,LAS,Minneapolis–Saint Paul Intl,44.883,-93.21,Las Vegas McCarran Intl,36.084,-115.1537
3168,1659,DEN,ORD,Denver Intl,39.8561,-104.6737,Chicago O’Hare Intl,41.9742,-87.9073
3169,1650,ORD,BOS,Chicago O’Hare Intl,41.9742,-87.9073,Boston Logan Intl,42.3656,-71.0096
3170,2430,LAX,CLT,Los Angeles Intl,33.9416,-118.4085,Charlotte Douglas Intl,35.214,-80.9431
3171,3053,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
3172,2293,LAX,LAS,Los Angeles Intl,33.9416,-118.4085,Las Vegas McCarran Intl,36.084,-115.1537
3173,2905,ORD,SEA,Chicago O’Hare Intl,41.9742,-87.9073,Seattle-Tacoma Intl,47.4502,-122.3088
3174,774,LAX,SEA,Los Angeles Intl,33.9416,-118.4085,Seattle-Tacoma Intl,47.4502,-122.3088
3175,3361,LAS,PHX,Las Vegas McCarran Intl,36.084,-115.1537,Phoenix Sky Harbor Intl,33.4342,-112.0116
3176,2915,DFW,CLT,Dallas/Fort Worth Intl,32.8998,-97.0403,Charlotte Douglas Intl,35.214,-80.9431
3177,3375,LAX,ATL,Los Angeles Intl,33.9416,-118.4085,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3178,1409,BOS,IAH,Boston Logan Intl,42.3656,-71.0096,George Bush Intercontinental,29.9902,-95.3368
3179,1980,MIA,LAX,Miami Intl,25.7959,-80.287,Los Angeles Intl,33.9416,-118.4085
3180,3129,LAX,SEA,Los Angeles Intl,33.9416,-118.4085,Seattle-Tacoma Intl,47.4502,-122.3088
3181,3218,MIA,ATL,Miami Intl,25.7959,-80.287,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3182,2716,IAH,MSP,George Bush Intercontinental,29.9902,-95.3368,Minneapolis–Saint Paul Intl,44.883,-93.21
3183,3686,JFK,CLT,John F. Kennedy Intl,40.6413,-73.7781,Charlotte Douglas Intl,35.214,-80.9431
3184,2281,ATL,SEA,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Seattle-Tacoma Intl,47.4502,-122.3088
3185,1757,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
3186,881,MSP,LAX,Minneapolis–Saint Paul Intl,44.883,-93.21,Los Angeles Intl,33.9416,-118.4085
3187,2278,LAS,DFW,Las Vegas McCarran Intl,36.084,-115.1537,Dallas/Fort Worth Intl,32.8998,-97.0403
3188,1156,ATL,JFK,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,John F. Kennedy Intl,40.6413,-73.7781
3189,1837,LAS,CLT,Las Vegas McCarran Intl,36.084,-115.1537,Charlotte Douglas Intl,35.214,-80.9431
3190,2071,JFK,PHX,John F. Kennedy Intl,40.6413,-73.7781,Phoenix Sky Harbor Intl,33.4342,-112.0116
3191,2862,LAS,MIA,Las Vegas McCarran Intl,36.084,-115.1537,Miami Intl,25.7959,-80.287
3192,3499,IAH,MSP,George Bush Intercontinental,29.9902,-95.3368,Minneapolis–Saint Paul Intl,44.883,-93.21
3193,2390,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
3194,2512,ORD,CLT,Chicago O’Hare Intl,41.9742,-87.9073,Charlotte Douglas Intl,35.214,-80.9431
3195,1110,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
3196,661,MIA,SEA,Miami Intl,25.7959,-80.287,Seattle-Tacoma Intl,47.4502,-122.3088
3197,3451,JFK,SFO,John F. Kennedy Intl,40.6413,-73.7781,San Francisco Intl,37.6213,-122.379
3198,932,MIA,LAS,Miami Intl,25.7959,-80.287,Las Vegas McCarran Intl,36.084,-115.1537
3199,3741,IAH,SFO,George Bush Intercontinental,29.9902,-95.3368,San Francisco Intl,37.6213,-122.379
3200,1322,DEN,MIA,Denver Intl,39.8561,-104.6737,Miami Intl,25.7959,-80.287
3201,2064,LAX,MSP,Los Angeles Intl,33.9416,-118.4085,Minneapolis–Saint Paul Intl,44.883,-93.21
3202,2210,SEA,LAX,Seattle-Tacoma Intl,47.4502,-122.3088,Los Angeles Intl,33.9416,-118.4085
3203,171,DEN,ORD,Denver Intl,39.8561,-104.6737,Chicago O’Hare Intl,41.9742,-87.9073
3204,2467,LAX,BOS,Los Angeles Intl,33.9416,-118.4085,Boston Logan Intl,42.3656,-71.0096
3205,1689,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
3206,1869,MIA,LAS,Miami Intl,25.7959,-80.287,Las Vegas McCarran Intl,36.084,-115.1537
3207,3045,MSP,JFK,Minneapolis–Saint Paul Intl,44.883,-93.21,John F. Kennedy Intl,40.6413,-73.7781
3208,3119,DFW,BOS,Dallas/Fort Worth Intl,32.8998,-97.0403,Boston Logan Intl,42.3656,-71.0096
3209,1673,IAH,MIA,George Bush Intercontinental,29.9902,-95.3368,Miami Intl,25.7959,-80.287
3210,1551,CLT,BOS,Charlotte Douglas Intl,35.214,-80.9431,Boston Logan Intl,42.3656,-71.0096
3211,2976,CLT,DFW,Charlotte Douglas Intl,35.214,-80.9431,Dallas/Fort Worth Intl,32.8998,-97.0403
3212,2881,CLT,SEA,Charlotte Douglas Intl,35.214,-80.9431,Seattle-Tacoma Intl,47.4502,-122.3088
3213,739,IAH,BOS,George Bush Intercontinental,29.9902,-95.3368,Boston Logan Intl,42.3656,-71.0096
3214,3082,MSP,ORD,Minneapolis–Saint Paul Intl,44.883,-93.21,Chicago O’Hare Intl,41.9742,-87.9073
3215,1808,LAS,ORD,Las Vegas McCarran Intl,36.084,-115.1537,Chicago O’Hare Intl,41.9742,-87.9073
3216,2700,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
3217,2875,LAX,DEN,Los Angeles Intl,33.9416,-118.4085,Denver Intl,39.8561,-104.6737
3218,3257,IAH,ORD,George Bush Intercontinental,29.9902,-95.3368,Chicago O’Hare Intl,41.9742,-87.9073
3219,3274,CLT,BOS,Charlotte Douglas Intl,35.214,-80.9431,Boston Logan Intl,42.3656,-71.0096
3220,1203,MSP,PHX,Minneapolis–Saint Paul Intl,44.883,-93.21,Phoenix Sky Harbor Intl,33.4342,-112.0116
3221,2307,JFK,ATL,John F. Kennedy Intl,40.6413,-73.7781,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3222,1361,IAH,MSP,George Bush Intercontinental,29.9902,-95.3368,Minneapolis–Saint Paul Intl,44.883,-93.21
3223,3086,PHX,ORD,Phoenix Sky Harbor Intl,33.4342,-112.0116,Chicago O’Hare Intl,41.9742,-87.9073
3224,3398,LAS,CLT,Las Vegas McCarran Intl,36.084,-115.1537,Charlotte Douglas Intl,35.214,-80.9431
3225,1577,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
3226,3382,CLT,DEN,Charlotte Douglas Intl,35.214,-80.9431,Denver Intl,39.8561,-104.6737
3227,3032,SFO,CLT,San Francisco Intl,37.6213,-122.379,Charlotte Douglas Intl,35.214,-80.9431
3228,3364,ORD,BOS,Chicago O’Hare Intl,41.9742,-87.9073,Boston Logan Intl,42.3656,-71.0096
3229,1612,MSP,PHX,Minneapolis–Saint Paul Intl,44.883,-93.21,Phoenix Sky Harbor Intl,33.4342,-112.0116
3230,2950,ORD,LAX,Chicago O’Hare Intl,41.9742,-87.9073,Los Angeles Intl,33.9416,-118.4085
3231,3948,DEN,SFO,Denver Intl,39.8561,-104.6737,San Francisco Intl,37.6213,-122.379
3232,2672,ORD,MSP,Chicago O’Hare Intl,41.9742,-87.9073,Minneapolis–Saint Paul Intl,44.883,-93.21
3233,2816,LAX,SEA,Los Angeles Intl,33.9416,-118.4085,Seattle-Tacoma Intl,47.4502,-122.3088
3234,3415,BOS,DFW,Boston Logan Intl,42.3656,-71.0096,Dallas/Fort Worth Intl,32.8998,-97.0403
3235,2678,MIA,CLT,Miami Intl,25.7959,-80.287,Charlotte Douglas Intl,35.214,-80.9431
3236,1718,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
3237,3845,LAS,DFW,Las Vegas McCarran Intl,36.084,-115.1537,Dallas/Fort Worth Intl,32.8998,-97.0403
3238,1519,PHX,SFO,Phoenix Sky Harbor Intl,33.4342,-112.0116,San Francisco Intl,37.6213,-122.379
3239,1740,LAX,SFO,Los Angeles Intl,33.9416,-118.4085,San Francisco Intl,37.6213,-122.379
3240,3060,IAH,ATL,George Bush Intercontinental,29.9902,-95.3368,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3241,3772,MSP,JFK,Minneapolis–Saint Paul Intl,44.883,-93.21,John F. Kennedy Intl,40.6413,-73.7781
3242,499,SEA,MIA,Seattle-Tacoma Intl,47.4502,-122.3088,Miami Intl,25.7959,-80.287
3243,2892,MSP,LAX,Minneapolis–Saint Paul Intl,44.883,-93.21,Los Angeles Intl,33.9416,-118.4085
3244,1860,MIA,LAS,Miami Intl,25.7959,-80.287,Las Vegas McCarran Intl,36.084,-115.1537
3245,2220,SFO,ORD,San Francisco Intl,37.6213,-122.379,Chicago O’Hare Intl,41.9742,-87.9073
3246,1200,ORD,BOS,Chicago O’Hare Intl,41.9742,-87.9073,Boston Logan Intl,42.3656,-71.0096
3247,194,MIA,DEN,Miami Intl,25.7959,-80.287,Denver Intl,39.8561,-104.6737
3248,2972,ORD,MIA,Chicago O’Hare Intl,41.9742,-87.9073,Miami Intl,25.7959,-80.287
3249,3338,DEN,DFW,Denver Intl,39.8561,-104.6737,Dallas/Fort Worth Intl,32.8998,-97.0403
3250,3766,MIA,ATL,Miami Intl,25.7959,-80.287,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3251,3314,CLT,DFW,Charlotte Douglas Intl,35.214,-80.9431,Dallas/Fort Worth Intl,32.8998,-97.0403
3252,2188,LAS,JFK,Las Vegas McCarran Intl,36.084,-115.1537,John F. Kennedy Intl,40.6413,-73.7781
3253,1981,LAS,DEN,Las Vegas McCarran Intl,36.084,-115.1537,Denver Intl,39.8561,-104.6737
3254,3651,ORD,LAS,Chicago O’Hare Intl,41.9742,-87.9073,Las Vegas McCarran Intl,36.084,-115.1537
3255,3148,SFO,IAH,San Francisco Intl,37.6213,-122.379,George Bush Intercontinental,29.9902,-95.3368
3256,3965,CLT,ATL,Charlotte Douglas Intl,35.214,-80.9431,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3257,1785,ATL,DFW,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Dallas/Fort Worth Intl,32.8998,-97.0403
3258,1811,DFW,JFK,Dallas/Fort Worth Intl,32.8998,-97.0403,John F. Kennedy Intl,40.6413,-73.7781
3259,2463,DFW,IAH,Dallas/Fort Worth Intl,32.8998,-97.0403,George Bush Intercontinental,29.9902,-95.3368
3260,2252,SFO,MSP,San Francisco Intl,37.6213,-122.379,Minneapolis–Saint Paul Intl,44.883,-93.21
3261,1868,SEA,BOS,Seattle-Tacoma Intl,47.4502,-122.3088,Boston Logan Intl,42.3656,-71.0096
3262,2324,ATL,BOS,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Boston Logan Intl,42.3656,-71.0096
3263,2429,DEN,LAS,Denver Intl,39.8561,-104.6737,Las Vegas McCarran Intl,36.084,-115.1537
3264,1566,SFO,DFW,San Francisco Intl,37.6213,-122.379,Dallas/Fort Worth Intl,32.8998,-97.0403
3265,2754,CLT,MSP,Charlotte Douglas Intl,35.214,-80.9431,Minneapolis–Saint Paul Intl,44.883,-93.21
3266,3532,DFW,LAS,Dallas/Fort Worth Intl,32.8998,-97.0403,Las Vegas McCarran Intl,36.084,-115.1537
3267,1231,IAH,MIA,George Bush Intercontinental,29.9902,-95.3368,Miami Intl,25.7959,-80.287
3268,2780,DFW,DEN,Dallas/Fort Worth Intl,32.8998,-97.0403,Denver Intl,39.8561,-104.6737
3269,1970,DFW,SEA,Dallas/Fort Worth Intl,32.8998,-97.0403,Seattle-Tacoma Intl,47.4502,-122.3088
3270,1836,CLT,MIA,Charlotte Douglas Intl,35.214,-80.9431,Miami Intl,25.7959,-80.287
3271,3046,JFK,BOS,John F. Kennedy Intl,40.6413,-73.7781,Boston Logan Intl,42.3656,-71.0096
3272,2449,SFO,DEN,San Francisco Intl,37.6213,-122.379,Denver Intl,39.8561,-104.6737
3273,2758,LAX,JFK,Los Angeles Intl,33.9416,-118.4085,John F. Kennedy Intl,40.6413,-73.7781
3274,2759,MSP,ATL,Minneapolis–Saint Paul Intl,44.883,-93.21,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3275,681,DEN,PHX,Denver Intl,39.8561,-104.6737,Phoenix Sky Harbor Intl,33.4342,-112.0116
3276,3682,DFW,CLT,Dallas/Fort Worth Intl,32.8998,-97.0403,Charlotte Douglas Intl,35.214,-80.9431
3277,2939,MSP,JFK,Minneapolis–Saint Paul Intl,44.883,-93.21,John F. Kennedy Intl,40.6413,-73.7781
3278,1473,LAS,SFO,Las Vegas McCarran Intl,36.084,-115.1537,San Francisco Intl,37.6213,-122.379
3279,3655,IAH,DFW,George Bush Intercontinental,29.9902,-95.3368,Dallas/Fort Worth Intl,32.8998,-97.0403
3280,3674,ORD,PHX,Chicago O’Hare Intl,41.9742,-87.9073,Phoenix Sky Harbor Intl,33.4342,-112.0116
3281,2619,SFO,LAX,San Francisco Intl,37.6213,-122.379,Los Angeles Intl,33.9416,-118.4085
3282,3501,PHX,DEN,Phoenix Sky Harbor Intl,33.4342,-112.0116,Denver Intl,39.8561,-104.6737
3283,1640,CLT,SEA,Charlotte Douglas Intl,35.214,-80.9431,Seattle-Tacoma Intl,47.4502,-122.3088
3284,2854,JFK,ORD,John F. Kennedy Intl,40.6413,-73.7781,Chicago O’Hare Intl,41.9742,-87.9073
3285,3879,LAS,JFK,Las Vegas McCarran Intl,36.084,-115.1537,John F. Kennedy Intl,40.6413,-73.7781
3286,870,SFO,SEA,San Francisco Intl,37.6213,-122.379,Seattle-Tacoma Intl,47.4502,-122.3088
3287,3928,DEN,SFO,Denver Intl,39.8561,-104.6737,San Francisco Intl,37.6213,-122.379
3288,2951,IAH,ORD,George Bush Intercontinental,29.9902,-95.3368,Chicago O’Hare Intl,41.9742,-87.9073
3289,3554,JFK,SEA,John F. Kennedy Intl,40.6413,-73.7781,Seattle-Tacoma Intl,47.4502,-122.3088
3290,1405,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
3291,567,LAS,BOS,Las Vegas McCarran Intl,36.084,-115.1537,Boston Logan Intl,42.3656,-71.0096
3292,1295,SFO,MIA,San Francisco Intl,37.6213,-122.379,Miami Intl,25.7959,-80.287
3293,2967,LAX,DFW,Los Angeles Intl,33.9416,-118.4085,Dallas/Fort Worth Intl,32.8998,-97.0403
3294,2362,LAS,ATL,Las Vegas McCarran Intl,36.084,-115.1537,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3295,2238,PHX,SEA,Phoenix Sky Harbor Intl,33.4342,-112.0116,Seattle-Tacoma Intl,47.4502,-122.3088
3296,1714,DEN,SFO,Denver Intl,39.8561,-104.6737,San Francisco Intl,37.6213,-122.379
3297,203,JFK,PHX,John F. Kennedy Intl,40.6413,-73.7781,Phoenix Sky Harbor Intl,33.4342,-112.0116
3298,2216,JFK,IAH,John F. Kennedy Intl,40.6413,-73.7781,George Bush Intercontinental,29.9902,-95.3368
3299,3171,MSP,DEN,Minneapolis–Saint Paul Intl,44.883,-93.21,Denver Intl,39.8561,-104.6737
3300,215,DEN,BOS,Denver Intl,39.8561,-104.6737,Boston Logan Intl,42.3656,-71.0096
3301,2852,BOS,IAH,Boston Logan Intl,42.3656,-71.0096,George Bush Intercontinental,29.9902,-95.3368
3302,375,SFO,DEN,San Francisco Intl,37.6213,-122.379,Denver Intl,39.8561,-104.6737
3303,2016,BOS,SFO,Boston Logan Intl,42.3656,-71.0096,San Francisco Intl,37.6213,-122.379
3304,3650,SEA,DEN,Seattle-Tacoma Intl,47.4502,-122.3088,Denver Intl,39.8561,-104.6737
3305,2786,SFO,SEA,San Francisco Intl,37.6213,-122.379,Seattle-Tacoma Intl,47.4502,-122.3088
3306,1604,DEN,PHX,Denver Intl,39.8561,-104.6737,Phoenix Sky Harbor Intl,33.4342,-112.0116
3307,1515,ATL,IAH,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,George Bush Intercontinental,29.9902,-95.3368
3308,3022,IAH,JFK,George Bush Intercontinental,29.9902,-95.3368,John F. Kennedy Intl,40.6413,-73.7781
3309,1690,DEN,IAH,Denver Intl,39.8561,-104.6737,George Bush Intercontinental,29.9902,-95.3368
3310,1887,BOS,DEN,Boston Logan Intl,42.3656,-71.0096,Denver Intl,39.8561,-104.6737
3311,3105,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
3312,2953,IAH,PHX,George Bush Intercontinental,29.9902,-95.3368,Phoenix Sky Harbor Intl,33.4342,-112.0116
3313,1432,DEN,LAX,Denver Intl,39.8561,-104.6737,Los Angeles Intl,33.9416,-118.4085
3314,3783,DEN,ATL,Denver Intl,39.8561,-104.6737,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277
3315,1649,LAX,SEA,Los Angeles Intl,33.9416,-118.4085,Seattle-Tacoma Intl,47.4502,-122.3088
3316,2485,DEN,CLT,Denver Intl,39.8561,-104.6737,Charlotte Douglas Intl,35.214,-80.9431
3317,3530,IAH,ORD,George Bush Intercontinental,29.9902,-95.3368,Chicago O’Hare Intl,41.9742,-87.9073
3318,1929,DFW,LAS,Dallas/Fort Worth Intl,32.8998,-97.0403,Las Vegas McCarran Intl,36.084,-115.1537
3319,1559,ATL,PHX,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Phoenix Sky Harbor Intl,33.4342,-112.0116
3320,263,ORD,CLT,Chicago O’Hare Intl,41.9742,-87.9073,Charlotte Douglas Intl,35.214,-80.9431
3321,1856,ATL,CLT,Hartsfield-Jackson Atlanta Intl,33.6407,-84.4277,Charlotte Douglas Intl,35.214,-80.9431
3322,3558,CLT,PHX,Charlotte Douglas Intl,35.214,-80.9431,Phoenix Sky Harbor Intl,33.4342,-112.0116
3323,3963,PHX,SFO,Phoenix Sky Harbor Intl,33.4342,-112.0116,San Francisco Intl,37.6213,-122.379
3324,2351,MSP,BOS,Minneapolis–Saint Paul Intl,44.883,-93.21,Boston Logan Intl,42.3656,-71.0096
3325,3625,DEN,IAH,Denver Intl,39.8561,-104.6737,George Bush Intercontinental,29.9902,-95.3368
3326,198,DFW,PHX,Dallas/Fort Worth Intl,32.8998,-97.0403,Phoenix Sky Harbor Intl,33.4342,-112.0116
3327,3057,SFO,SEA,San Francisco Intl,37.6213,-122.379,Seattle-Tacoma Intl,47.4502,-122.3088
3328,1745,DEN,MSP,Denver Intl,39.8561,-104.6737,Minneapolis–Saint Paul Intl,44.883,-93.21
3329,3701,BOS,IAH,Boston Logan Intl,42.3656,-71.0096,George Bush Intercontinental,29.9902,-95.3368
3330,3940,LAS,IAH,Las Vegas McCarran Intl,36.084,-115.1537,George Bush Intercontinental,29.9902,-95.3368
3331,3481,DFW,JFK,Dallas/Fort Worth Intl,32.8998,-97.0403,John F. Kennedy Intl,40.6413,-73.7781
3332,3312,LAX,CLT,Los Angeles Intl,33.9416,-118.4085,Charlotte Douglas Intl,35.214,-80.9431
3333,2692,DFW,BOS,Dallas/Fort Worth Intl,32.8998,-97.0403,Boston Logan Intl,42.3656,-71.0096
3334,3034,CLT,LAS,Charlotte Douglas Intl,35.214,-80.9431,Las Vegas McCarran Intl,36.084,-115.1537
3335,3265,LAX,MIA,Los Angeles Intl,33.9416,-118.4085,Miami Intl,25.7959,-80.287
